Product Key,Order Date Key,Reseller Key,Employee Key,Promotion Key,Unit Price,Product Standard Cost,Total Product Cost,Sales Amount,Tax Amt,Freight
214,20200507,309,281,1,20.99,13.09,13.09,20.99,1.68,0.52
513,20200507,309,281,1,218.45,199.38,398.75,436.91,34.95,10.92
359,20200507,385,282,1,1376.99,1251.98,7511.89,8261.96,660.96,206.55
532,20200507,385,282,1,149.87,136.79,547.14,599.50,47.96,14.99
402,20200507,385,282,1,72.16,53.40,53.40,72.16,5.77,1.80
474,20200507,385,282,3,38.49,26.18,497.35,694.83,55.59,17.37
543,20200507,385,282,1,37.25,27.57,82.70,111.76,8.94,2.79
524,20200507,385,282,1,158.43,144.59,433.78,475.29,38.02,11.88
517,20200507,385,282,1,31.58,23.37,23.37,31.58,2.53,0.79
544,20200507,385,282,1,48.59,35.96,71.92,97.19,7.78,2.43
355,20200507,385,282,1,1391.99,1265.62,1265.62,1391.99,111.36,34.80
353,20200507,385,282,1,1391.99,1265.62,1265.62,1391.99,111.36,34.80
363,20200507,385,282,1,1376.99,1251.98,1251.98,1376.99,110.16,34.42
475,20200507,385,282,1,41.99,26.18,26.18,41.99,3.36,1.05
357,20200507,385,282,1,1391.99,1265.62,2531.24,2783.99,222.72,69.60
511,20200507,385,282,1,218.45,199.38,398.75,436.91,34.95,10.92
533,20200507,385,282,1,149.87,136.79,547.14,599.50,47.96,14.99
476,20200507,385,282,3,38.49,26.18,549.70,767.97,61.44,19.20
400,20200507,385,282,1,37.15,27.49,54.99,74.30,5.94,1.86
361,20200507,385,282,1,1376.99,1251.98,5007.93,5507.98,440.64,137.70
298,20200507,385,282,1,809.76,739.04,739.04,809.76,64.78,20.24
281,20200507,529,282,1,202.33,204.63,409.25,404.66,32.37,10.12
440,20200507,529,282,1,858.90,868.63,1737.27,1717.80,137.42,42.95
386,20200507,529,282,1,672.29,713.08,1426.16,1344.59,107.57,33.61
584,20200507,529,282,1,323.99,343.65,1030.95,971.98,77.76,24.30
384,20200507,529,282,1,672.29,713.08,1426.16,1344.59,107.57,33.61
408,20200507,529,282,1,72.16,53.40,106.80,144.32,11.55,3.61
481,20200507,359,283,1,5.39,3.36,20.17,32.36,2.59,0.81
225,20200507,359,283,1,5.39,6.92,20.77,16.18,1.29,0.40
483,20200507,359,283,1,72.00,44.88,89.76,144.00,11.52,3.60
234,20200507,359,283,1,29.99,38.49,153.97,119.98,9.60,3.00
491,20200507,359,283,1,32.39,41.57,124.72,97.18,7.77,2.43
471,20200507,359,283,1,38.10,23.75,95.00,152.40,12.19,3.81
482,20200507,359,283,1,5.39,3.36,13.45,21.58,1.73,0.54
287,20200507,666,283,1,202.33,204.63,409.25,404.66,32.37,10.12
255,20200507,666,283,1,202.33,204.63,204.63,202.33,16.19,5.06
384,20200507,666,283,1,672.29,713.08,2139.24,2016.88,161.35,50.42
243,20200507,666,283,1,858.90,868.63,4343.17,4294.50,343.56,107.36
546,20200507,666,283,1,37.25,27.57,110.27,149.02,11.92,3.73
481,20200507,666,283,1,5.39,3.36,3.36,5.39,0.43,0.13
580,20200507,666,283,1,1020.59,1082.51,7577.57,7144.16,571.53,178.60
545,20200507,666,283,1,24.29,17.98,17.98,24.29,1.94,0.61
418,20200507,666,283,1,356.90,360.94,360.94,356.90,28.55,8.92
240,20200507,666,283,1,858.90,868.63,1737.27,1717.80,137.42,42.95
374,20200507,666,283,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
440,20200507,666,283,1,858.90,868.63,5211.81,5153.40,412.27,128.84
436,20200507,666,283,1,356.90,360.94,721.89,713.80,57.10,17.84
408,20200507,666,283,1,72.16,53.40,53.40,72.16,5.77,1.80
390,20200507,666,283,1,672.29,713.08,2852.32,2689.18,215.13,67.23
606,20200507,666,283,1,323.99,343.65,1374.60,1295.98,103.68,32.40
382,20200507,666,283,1,672.29,713.08,5704.64,5378.35,430.27,134.46
605,20200507,666,283,1,323.99,343.65,687.30,647.99,51.84,16.20
581,20200507,666,283,1,1020.59,1082.51,1082.51,1020.59,81.65,25.51
376,20200507,666,283,1,1466.01,1554.95,4664.84,4398.03,351.84,109.95
378,20200507,666,283,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
434,20200507,666,283,1,356.90,360.94,721.89,713.80,57.10,17.84
386,20200507,666,283,1,672.29,713.08,713.08,672.29,53.78,16.81
584,20200507,666,283,1,323.99,343.65,1030.95,971.98,77.76,24.30
547,20200507,666,283,1,48.59,35.96,71.92,97.19,7.78,2.43
482,20200507,313,282,1,5.39,3.36,33.62,53.94,4.32,1.35
481,20200507,313,282,1,5.39,3.36,13.45,21.58,1.73,0.54
483,20200507,313,282,1,72.00,44.88,359.04,576.00,46.08,14.40
545,20200507,313,282,1,24.29,17.98,35.96,48.59,3.89,1.21
471,20200507,313,282,1,38.10,23.75,47.50,76.20,6.10,1.91
491,20200507,313,282,1,32.39,41.57,166.29,129.58,10.37,3.24
569,20200507,193,292,1,445.41,461.44,922.89,890.82,71.27,22.27
499,20200507,193,292,1,602.35,601.74,6017.44,6023.46,481.88,150.59
493,20200507,193,292,1,200.05,199.85,1199.11,1200.31,96.03,30.01
497,20200507,193,292,1,602.35,601.74,1203.49,1204.69,96.38,30.12
568,20200507,193,292,1,445.41,461.44,1384.33,1336.23,106.90,33.41
500,20200507,193,292,1,602.35,601.74,1203.49,1204.69,96.38,30.12
561,20200507,193,292,1,1430.44,1481.94,2963.88,2860.88,228.87,71.52
498,20200507,193,292,1,602.35,601.74,2406.97,2409.38,192.75,60.23
586,20200507,193,292,1,445.41,461.44,2768.67,2672.46,213.80,66.81
496,20200507,193,292,2,582.27,601.74,7220.92,6847.47,547.80,171.19
579,20200507,193,292,1,728.91,755.15,1510.30,1457.82,116.63,36.45
564,20200507,193,292,1,1430.44,1481.94,7409.69,7152.21,572.18,178.81
523,20200507,193,292,1,31.58,23.37,46.74,63.17,5.05,1.58
503,20200507,193,292,1,200.05,199.85,599.56,600.16,48.01,15.00
494,20200507,193,292,1,602.35,601.74,4212.21,4216.42,337.31,105.41
576,20200507,193,292,1,1430.44,1481.94,11855.50,11443.54,915.48,286.09
572,20200507,193,292,1,445.41,461.44,1384.33,1336.23,106.90,33.41
490,20200507,193,292,1,32.39,41.57,83.14,64.79,5.18,1.62
492,20200507,193,292,1,602.35,601.74,3008.72,3011.73,240.94,75.29
574,20200507,193,292,1,1430.44,1481.94,7409.69,7152.21,572.18,178.81
495,20200507,193,292,1,602.35,601.74,1805.23,1807.04,144.56,45.18
570,20200507,193,292,1,445.41,461.44,461.44,445.41,35.63,11.14
554,20200507,193,292,1,54.94,40.66,40.66,54.94,4.40,1.37
502,20200507,193,292,1,200.05,199.85,999.26,1000.26,80.02,25.01
562,20200507,193,292,1,1430.44,1481.94,2963.88,2860.88,228.87,71.52
507,20200507,193,292,1,200.05,199.85,199.85,200.05,16.00,5.00
573,20200507,193,292,2,1382.76,1481.94,17783.25,16261.26,1300.90,406.53
560,20200507,193,292,2,704.61,755.15,8306.66,7595.73,607.66,189.89
522,20200507,193,292,1,23.48,17.38,17.38,23.48,1.88,0.59
471,20200507,312,282,1,38.10,23.75,118.75,190.50,15.24,4.76
225,20200507,312,282,1,5.39,6.92,55.38,43.15,3.45,1.08
491,20200507,312,282,1,32.39,41.57,207.86,161.97,12.96,4.05
465,20200507,312,282,1,14.69,9.16,27.48,44.08,3.53,1.10
309,20200507,312,282,1,818.70,747.20,2241.60,2456.10,196.49,61.40
517,20200507,312,282,1,31.58,23.37,23.37,31.58,2.53,0.79
488,20200507,312,282,1,32.39,41.57,207.86,161.97,12.96,4.05
598,20200507,312,282,1,323.99,294.58,589.16,647.99,51.84,16.20
359,20200507,312,282,1,1376.99,1251.98,2503.96,2753.99,220.32,68.85
361,20200507,312,282,1,1376.99,1251.98,2503.96,2753.99,220.32,68.85
231,20200507,312,282,1,29.99,38.49,115.48,89.98,7.20,2.25
590,20200507,312,282,1,461.69,419.78,419.78,461.69,36.94,11.54
222,20200507,312,282,1,20.99,13.09,78.52,125.96,10.08,3.15
600,20200507,312,282,1,323.99,294.58,294.58,323.99,25.92,8.10
599,20200507,312,282,1,323.99,294.58,294.58,323.99,25.92,8.10
587,20200507,312,282,1,461.69,419.78,2098.89,2308.47,184.68,57.71
484,20200507,312,282,1,4.77,2.97,23.79,38.16,3.05,0.95
217,20200507,312,282,1,20.99,13.09,91.60,146.96,11.76,3.67
355,20200507,312,282,1,1391.99,1265.62,5062.48,5567.98,445.44,139.20
400,20200507,312,282,1,37.15,27.49,54.99,74.30,5.94,1.86
472,20200507,312,282,1,38.10,23.75,118.75,190.50,15.24,4.76
214,20200507,312,282,1,20.99,13.09,52.35,83.98,6.72,2.10
597,20200507,312,282,1,323.99,294.58,294.58,323.99,25.92,8.10
589,20200507,312,282,1,461.69,419.78,419.78,461.69,36.94,11.54
357,20200507,312,282,1,1391.99,1265.62,3796.86,4175.98,334.08,104.40
463,20200507,312,282,1,14.69,9.16,27.48,44.08,3.53,1.10
542,20200507,312,282,1,24.29,17.98,35.96,48.59,3.89,1.21
490,20200507,312,282,1,32.39,41.57,291.01,226.76,18.14,5.67
592,20200507,312,282,1,338.99,308.22,924.65,1016.98,81.36,25.42
515,20200507,312,282,1,16.27,12.04,36.12,48.82,3.91,1.22
588,20200507,312,282,1,461.69,419.78,839.56,923.39,73.87,23.08
543,20200507,312,282,1,37.25,27.57,137.84,186.27,14.90,4.66
476,20200507,312,282,2,40.59,26.18,366.47,556.95,44.56,13.92
525,20200507,312,282,1,158.43,144.59,144.59,158.43,12.67,3.96
487,20200507,312,282,1,32.99,20.57,20.57,32.99,2.64,0.82
513,20200507,312,282,1,218.45,199.38,598.13,655.36,52.43,16.38
595,20200507,312,282,1,338.99,308.22,308.22,338.99,27.12,8.47
544,20200507,312,282,1,48.59,35.96,35.96,48.59,3.89,1.21
527,20200507,312,282,1,158.43,144.59,144.59,158.43,12.67,3.96
596,20200507,312,282,1,323.99,294.58,294.58,323.99,25.92,8.10
402,20200507,312,282,1,72.16,53.40,53.40,72.16,5.77,1.80
532,20200507,312,282,1,149.87,136.79,683.93,749.37,59.95,18.73
512,20200507,312,282,1,218.45,199.38,199.38,218.45,17.48,5.46
594,20200507,312,282,1,338.99,308.22,616.44,677.99,54.24,16.95
511,20200507,312,282,1,218.45,199.38,398.75,436.91,34.95,10.92
234,20200507,312,282,1,29.99,38.49,307.94,239.95,19.20,6.00
483,20200507,312,282,1,72.00,44.88,134.64,216.00,17.28,5.40
477,20200507,312,282,1,2.99,1.87,3.73,5.99,0.48,0.15
361,20200507,435,281,1,1376.99,1251.98,1251.98,1376.99,110.16,34.42
592,20200507,435,281,1,338.99,308.22,308.22,338.99,27.12,8.47
309,20200507,435,281,1,818.70,747.20,1494.40,1637.40,130.99,40.94
556,20200507,435,281,1,105.29,77.92,311.67,421.18,33.69,10.53
525,20200507,435,281,1,158.43,144.59,289.19,316.86,25.35,7.92
474,20200507,435,281,1,41.99,26.18,104.71,167.98,13.44,4.20
515,20200507,435,281,1,16.27,12.04,24.08,32.54,2.60,0.81
295,20200507,435,281,1,818.70,747.20,2241.60,2456.10,196.49,61.40
593,20200507,435,281,1,338.99,308.22,924.65,1016.98,81.36,25.42
603,20200507,435,281,1,72.89,53.94,107.88,145.79,11.66,3.64
595,20200507,435,281,1,338.99,308.22,924.65,1016.98,81.36,25.42
533,20200507,435,281,1,149.87,136.79,410.36,449.62,35.97,11.24
501,20200507,435,281,1,72.88,53.93,53.93,72.88,5.83,1.82
559,20200507,435,281,1,12.14,8.99,17.97,24.29,1.94,0.61
591,20200507,435,281,1,338.99,308.22,924.65,1016.98,81.36,25.42
527,20200507,435,281,1,158.43,144.59,289.19,316.86,25.35,7.92
543,20200507,435,281,1,37.25,27.57,27.57,37.25,2.98,0.93
476,20200507,435,281,1,41.99,26.18,235.59,377.95,30.24,9.45
531,20200507,435,281,1,149.87,136.79,273.57,299.75,23.98,7.49
355,20200507,435,281,1,1391.99,1265.62,1265.62,1391.99,111.36,34.80
298,20200507,435,281,1,809.76,739.04,739.04,809.76,64.78,20.24
511,20200507,435,281,1,218.45,199.38,398.75,436.91,34.95,10.92
359,20200507,435,281,1,1376.99,1251.98,7511.89,8261.96,660.96,206.55
398,20200507,435,281,1,26.72,19.78,19.78,26.72,2.14,0.67
558,20200507,435,281,1,242.99,179.82,179.82,242.99,19.44,6.07
524,20200507,435,281,1,158.43,144.59,144.59,158.43,12.67,3.96
594,20200507,435,281,1,338.99,308.22,616.44,677.99,54.24,16.95
306,20200507,435,281,1,809.76,739.04,2217.12,2429.28,194.34,60.73
552,20200507,435,281,1,54.89,40.62,121.86,164.68,13.17,4.12
514,20200507,435,281,1,63.90,47.29,141.86,191.70,15.34,4.79
542,20200507,435,281,1,24.29,17.98,35.96,48.59,3.89,1.21
599,20200507,435,281,1,323.99,294.58,589.16,647.99,51.84,16.20
357,20200507,435,281,1,1391.99,1265.62,3796.86,4175.98,334.08,104.40
400,20200507,435,281,1,37.15,27.49,54.99,74.30,5.94,1.86
363,20200507,435,281,1,1376.99,1251.98,3755.94,4130.98,330.48,103.27
290,20200507,435,281,1,818.70,747.20,1494.40,1637.40,130.99,40.94
601,20200507,435,281,1,32.39,23.97,23.97,32.39,2.59,0.81
475,20200507,435,281,1,41.99,26.18,26.18,41.99,3.36,1.05
517,20200507,435,281,1,31.58,23.37,46.74,63.17,5.05,1.58
532,20200507,435,281,1,149.87,136.79,136.79,149.87,11.99,3.75
353,20200507,435,281,1,1391.99,1265.62,6328.10,6959.97,556.80,174.00
551,20200507,435,281,1,158.43,144.59,289.19,316.86,25.35,7.92
290,20200507,593,283,1,818.70,747.20,747.20,818.70,65.50,20.47
359,20200507,141,296,1,1376.99,1251.98,1251.98,1376.99,110.16,34.42
234,20200507,141,296,1,29.99,38.49,115.48,89.98,7.20,2.25
475,20200507,141,296,1,41.99,26.18,26.18,41.99,3.36,1.05
483,20200507,141,296,1,72.00,44.88,179.52,288.00,23.04,7.20
471,20200507,141,296,1,38.10,23.75,166.24,266.70,21.34,6.67
474,20200507,141,296,1,41.99,26.18,78.53,125.98,10.08,3.15
225,20200507,141,296,1,5.39,6.92,6.92,5.39,0.43,0.13
491,20200507,141,296,1,32.39,41.57,166.29,129.58,10.37,3.24
361,20200507,141,296,1,1376.99,1251.98,2503.96,2753.99,220.32,68.85
592,20200507,237,281,1,338.99,308.22,924.65,1016.98,81.36,25.42
512,20200507,237,281,1,218.45,199.38,199.38,218.45,17.48,5.46
527,20200507,237,281,1,158.43,144.59,433.78,475.29,38.02,11.88
599,20200507,237,281,1,323.99,294.58,883.74,971.98,77.76,24.30
513,20200507,237,281,1,218.45,199.38,199.38,218.45,17.48,5.46
591,20200507,237,281,1,338.99,308.22,616.44,677.99,54.24,16.95
593,20200507,237,281,1,338.99,308.22,616.44,677.99,54.24,16.95
594,20200507,237,281,1,338.99,308.22,616.44,677.99,54.24,16.95
515,20200507,237,281,1,16.27,12.04,48.17,65.09,5.21,1.63
597,20200507,237,281,1,323.99,294.58,294.58,323.99,25.92,8.10
361,20200507,422,285,1,1376.99,1251.98,5007.93,5507.98,440.64,137.70
471,20200507,422,285,1,38.10,23.75,118.75,190.50,15.24,4.76
475,20200507,422,285,1,41.99,26.18,26.18,41.99,3.36,1.05
359,20200507,422,285,1,1376.99,1251.98,3755.94,4130.98,330.48,103.27
491,20200507,422,285,1,32.39,41.57,124.72,97.18,7.77,2.43
474,20200507,422,285,1,41.99,26.18,157.06,251.96,20.16,6.30
477,20200507,422,285,1,2.99,1.87,1.87,2.99,0.24,0.07
483,20200507,422,285,1,72.00,44.88,179.52,288.00,23.04,7.20
234,20200507,422,285,1,29.99,38.49,115.48,89.98,7.20,2.25
225,20200507,422,285,1,5.39,6.92,13.84,10.79,0.86,0.27
476,20200507,422,285,1,41.99,26.18,104.71,167.98,13.44,4.20
556,20200507,85,292,1,105.29,77.92,233.75,315.88,25.27,7.90
577,20200507,85,292,1,728.91,755.15,4530.90,4373.46,349.88,109.34
523,20200507,85,292,1,31.58,23.37,116.86,157.92,12.63,3.95
573,20200507,85,292,1,1430.44,1481.94,5927.75,5721.77,457.74,143.04
514,20200507,85,292,1,63.90,47.29,94.57,127.80,10.22,3.20
496,20200507,85,292,1,602.35,601.74,2406.97,2409.38,192.75,60.23
569,20200507,85,292,1,445.41,461.44,3691.56,3563.28,285.06,89.08
567,20200507,85,292,1,445.41,461.44,3230.11,3117.87,249.43,77.95
572,20200507,85,292,1,445.41,461.44,1384.33,1336.23,106.90,33.41
560,20200507,85,292,1,728.91,755.15,6796.36,6560.19,524.82,164.00
552,20200507,85,292,1,54.89,40.62,162.49,219.58,17.57,5.49
565,20200507,85,292,1,445.41,461.44,3691.56,3563.28,285.06,89.08
559,20200507,85,292,1,12.14,8.99,53.92,72.86,5.83,1.82
562,20200507,85,292,1,1430.44,1481.94,4445.81,4291.33,343.31,107.28
561,20200507,85,292,1,1430.44,1481.94,13337.44,12873.98,1029.92,321.85
585,20200507,85,292,1,445.41,461.44,3230.11,3117.87,249.43,77.95
575,20200507,85,292,1,1430.44,1481.94,10373.57,10013.09,801.05,250.33
579,20200507,85,292,1,728.91,755.15,3775.75,3644.55,291.56,91.11
566,20200507,85,292,1,445.41,461.44,1845.78,1781.64,142.53,44.54
499,20200507,85,292,1,602.35,601.74,1805.23,1807.04,144.56,45.18
586,20200507,85,292,1,445.41,461.44,3230.11,3117.87,249.43,77.95
554,20200507,85,292,1,54.94,40.66,81.31,109.88,8.79,2.75
568,20200507,85,292,1,445.41,461.44,2768.67,2672.46,213.80,66.81
558,20200507,85,292,1,242.99,179.82,1078.89,1457.96,116.64,36.45
603,20200507,85,292,1,72.89,53.94,269.71,364.47,29.16,9.11
555,20200507,85,292,1,63.90,47.29,189.14,255.60,20.45,6.39
501,20200507,85,292,1,72.88,53.93,323.57,437.26,34.98,10.93
563,20200507,85,292,1,1430.44,1481.94,8891.63,8582.65,686.61,214.57
578,20200507,85,292,1,728.91,755.15,3020.60,2915.64,233.25,72.89
564,20200507,85,292,1,1430.44,1481.94,8891.63,8582.65,686.61,214.57
570,20200507,85,292,1,445.41,461.44,461.44,445.41,35.63,11.14
571,20200507,85,292,1,445.41,461.44,2768.67,2672.46,213.80,66.81
574,20200507,85,292,1,1430.44,1481.94,14819.38,14304.42,1144.35,357.61
601,20200507,85,292,1,32.39,23.97,71.91,97.18,7.77,2.43
548,20200507,85,292,1,48.59,35.96,35.96,48.59,3.89,1.21
576,20200507,85,292,1,1430.44,1481.94,7409.69,7152.21,572.18,178.81
281,20200507,669,289,1,202.33,204.63,204.63,202.33,16.19,5.06
430,20200507,669,289,1,356.90,360.94,360.94,356.90,28.55,8.92
378,20200507,669,289,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
513,20200507,661,284,1,218.45,199.38,398.75,436.91,34.95,10.92
592,20200507,661,284,1,338.99,308.22,616.44,677.99,54.24,16.95
597,20200507,661,284,1,323.99,294.58,294.58,323.99,25.92,8.10
594,20200507,661,284,1,338.99,308.22,308.22,338.99,27.12,8.47
593,20200507,661,284,1,338.99,308.22,924.65,1016.98,81.36,25.42
527,20200507,661,284,1,158.43,144.59,144.59,158.43,12.67,3.96
551,20200507,661,284,1,158.43,144.59,144.59,158.43,12.67,3.96
298,20200507,661,284,1,809.76,739.04,739.04,809.76,64.78,20.24
531,20200507,661,284,1,149.87,136.79,136.79,149.87,11.99,3.75
363,20200507,661,284,1,1376.99,1251.98,1251.98,1376.99,110.16,34.42
595,20200507,661,284,1,338.99,308.22,616.44,677.99,54.24,16.95
386,20200507,493,282,1,672.29,713.08,713.08,672.29,53.78,16.81
376,20200507,493,282,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
378,20200507,493,282,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
545,20200507,493,282,1,24.29,17.98,17.98,24.29,1.94,0.61
255,20200507,493,282,1,202.33,204.63,409.25,404.66,32.37,10.12
384,20200507,493,282,1,672.29,713.08,1426.16,1344.59,107.57,33.61
240,20200507,493,282,1,858.90,868.63,868.63,858.90,68.71,21.47
499,20200507,263,291,1,602.35,601.74,4813.95,4818.77,385.50,120.47
577,20200507,263,291,1,728.91,755.15,755.15,728.91,58.31,18.22
502,20200507,263,291,1,200.05,199.85,199.85,200.05,16.00,5.00
493,20200507,263,291,1,200.05,199.85,199.85,200.05,16.00,5.00
225,20200507,263,291,1,5.39,6.92,41.53,32.36,2.59,0.81
500,20200507,263,291,1,602.35,601.74,1203.49,1204.69,96.38,30.12
483,20200507,263,291,1,72.00,44.88,359.04,576.00,46.08,14.40
467,20200507,263,291,1,14.69,9.16,18.32,29.39,2.35,0.73
507,20200507,263,291,1,200.05,199.85,799.41,800.21,64.02,20.01
231,20200507,263,291,1,29.99,38.49,230.95,179.96,14.40,4.50
488,20200507,263,291,1,32.39,41.57,166.29,129.58,10.37,3.24
572,20200507,263,291,1,445.41,461.44,4614.45,4454.10,356.33,111.35
214,20200507,263,291,1,20.99,13.09,130.86,209.94,16.80,5.25
237,20200507,263,291,1,29.99,38.49,192.46,149.97,12.00,3.75
564,20200507,263,291,1,1430.44,1481.94,2963.88,2860.88,228.87,71.52
472,20200507,263,291,2,36.83,23.75,284.99,433.12,34.65,10.83
477,20200507,263,291,1,2.99,1.87,11.20,17.96,1.44,0.45
503,20200507,263,291,1,200.05,199.85,599.56,600.16,48.01,15.00
586,20200507,263,291,1,445.41,461.44,1384.33,1336.23,106.90,33.41
491,20200507,263,291,3,29.69,41.57,665.16,451.36,36.11,11.28
234,20200507,263,291,2,28.99,38.49,538.89,397.80,31.82,9.95
487,20200507,263,291,1,32.99,20.57,61.70,98.98,7.92,2.47
561,20200507,263,291,1,1430.44,1481.94,2963.88,2860.88,228.87,71.52
566,20200507,263,291,1,445.41,461.44,461.44,445.41,35.63,11.14
574,20200507,263,291,1,1430.44,1481.94,1481.94,1430.44,114.44,35.76
562,20200507,263,291,1,1430.44,1481.94,1481.94,1430.44,114.44,35.76
484,20200507,263,291,1,4.77,2.97,29.73,47.70,3.82,1.19
222,20200507,263,291,1,20.99,13.09,117.78,188.95,15.12,4.72
570,20200507,263,291,1,445.41,461.44,461.44,445.41,35.63,11.14
471,20200507,263,291,2,36.83,23.75,332.49,505.31,40.42,12.63
579,20200507,263,291,1,728.91,755.15,6041.21,5831.28,466.50,145.78
490,20200507,263,291,1,32.39,41.57,415.72,323.94,25.92,8.10
217,20200507,263,291,1,20.99,13.09,78.52,125.96,10.08,3.15
465,20200507,263,291,1,14.69,9.16,91.59,146.94,11.76,3.67
463,20200507,263,291,1,14.69,9.16,45.80,73.47,5.88,1.84
576,20200507,263,291,1,1430.44,1481.94,4445.81,4291.33,343.31,107.28
496,20200507,263,291,1,602.35,601.74,2406.97,2409.38,192.75,60.23
475,20200507,444,284,1,41.99,26.18,52.35,83.99,6.72,2.10
361,20200507,444,284,1,1376.99,1251.98,2503.96,2753.99,220.32,68.85
474,20200507,444,284,3,38.49,26.18,392.64,548.55,43.88,13.71
234,20200507,444,284,1,29.99,38.49,153.97,119.98,9.60,3.00
483,20200507,444,284,1,72.00,44.88,44.88,72.00,5.76,1.80
477,20200507,444,284,1,2.99,1.87,3.73,5.99,0.48,0.15
491,20200507,444,284,1,32.39,41.57,166.29,129.58,10.37,3.24
225,20200507,444,284,1,5.39,6.92,34.61,26.97,2.16,0.67
471,20200507,444,284,1,38.10,23.75,71.25,114.30,9.14,2.86
359,20200507,444,284,1,1376.99,1251.98,2503.96,2753.99,220.32,68.85
573,20200507,446,295,1,1430.44,1481.94,1481.94,1430.44,114.44,35.76
579,20200507,446,295,1,728.91,755.15,755.15,728.91,58.31,18.22
243,20200507,257,287,1,858.90,868.63,3474.54,3435.60,274.85,85.89
386,20200507,257,287,1,672.29,713.08,3565.40,3361.47,268.92,84.04
434,20200507,257,287,1,356.90,360.94,721.89,713.80,57.10,17.84
384,20200507,257,287,1,672.29,713.08,2139.24,2016.88,161.35,50.42
225,20200507,257,287,1,5.39,6.92,13.84,10.79,0.86,0.27
481,20200507,257,287,1,5.39,3.36,26.90,43.15,3.45,1.08
436,20200507,257,287,1,356.90,360.94,721.89,713.80,57.10,17.84
418,20200507,257,287,1,356.90,360.94,360.94,356.90,28.55,8.92
605,20200507,257,287,1,323.99,343.65,1030.95,971.98,77.76,24.30
287,20200507,257,287,1,202.33,204.63,818.50,809.33,64.75,20.23
487,20200507,257,287,1,32.99,20.57,41.13,65.99,5.28,1.65
547,20200507,257,287,1,48.59,35.96,143.84,194.38,15.55,4.86
606,20200507,257,287,1,323.99,343.65,1374.60,1295.98,103.68,32.40
240,20200507,257,287,1,858.90,868.63,5211.81,5153.40,412.27,128.84
546,20200507,257,287,1,37.25,27.57,27.57,37.25,2.98,0.93
583,20200507,257,287,1,1020.59,1082.51,3247.53,3061.78,244.94,76.54
482,20200507,257,287,1,5.39,3.36,3.36,5.39,0.43,0.13
580,20200507,257,287,1,1020.59,1082.51,2165.02,2041.19,163.30,51.03
584,20200507,257,287,1,323.99,343.65,687.30,647.99,51.84,16.20
255,20200507,257,287,1,202.33,204.63,204.63,202.33,16.19,5.06
545,20200507,257,287,1,24.29,17.98,17.98,24.29,1.94,0.61
581,20200507,257,287,1,1020.59,1082.51,3247.53,3061.78,244.94,76.54
408,20200507,257,287,1,72.16,53.40,53.40,72.16,5.77,1.80
390,20200507,257,287,1,672.29,713.08,713.08,672.29,53.78,16.81
440,20200507,257,287,1,858.90,868.63,1737.27,1717.80,137.42,42.95
418,20200507,612,285,1,356.90,360.94,1082.83,1070.69,85.66,26.77
287,20200507,612,285,1,202.33,204.63,204.63,202.33,16.19,5.06
463,20200507,612,285,1,14.69,9.16,36.64,58.78,4.70,1.47
573,20200507,629,291,1,1430.44,1481.94,2963.88,2860.88,228.87,71.52
494,20200507,629,291,1,602.35,601.74,1203.49,1204.69,96.38,30.12
495,20200507,629,291,1,602.35,601.74,1805.23,1807.04,144.56,45.18
605,20200507,343,293,1,323.99,343.65,1374.60,1295.98,103.68,32.40
434,20200507,343,293,1,356.90,360.94,360.94,356.90,28.55,8.92
287,20200507,343,293,1,202.33,204.63,204.63,202.33,16.19,5.06
580,20200507,343,293,1,1020.59,1082.51,3247.53,3061.78,244.94,76.54
583,20200507,343,293,1,1020.59,1082.51,5412.55,5102.97,408.24,127.57
386,20200507,343,293,1,672.29,713.08,2139.24,2016.88,161.35,50.42
418,20200507,343,293,1,356.90,360.94,360.94,356.90,28.55,8.92
374,20200507,343,293,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
584,20200507,343,293,1,323.99,343.65,687.30,647.99,51.84,16.20
547,20200507,343,293,1,48.59,35.96,35.96,48.59,3.89,1.21
372,20200507,343,293,1,1466.01,1554.95,7774.74,7330.05,586.40,183.25
546,20200507,343,293,1,37.25,27.57,55.14,74.51,5.96,1.86
481,20200507,343,293,1,5.39,3.36,13.45,21.58,1.73,0.54
581,20200507,343,293,1,1020.59,1082.51,1082.51,1020.59,81.65,25.51
382,20200507,343,293,1,672.29,713.08,713.08,672.29,53.78,16.81
380,20200507,343,293,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
408,20200507,343,293,1,72.16,53.40,53.40,72.16,5.77,1.80
390,20200507,343,293,1,672.29,713.08,2139.24,2016.88,161.35,50.42
376,20200507,343,293,1,1466.01,1554.95,1554.95,1466.01,117.28,36.65
482,20200507,343,293,1,5.39,3.36,30.26,48.55,3.88,1.21
481,20200507,317,291,1,5.39,3.36,3.36,5.39,0.43,0.13
482,20200507,317,291,1,5.39,3.36,13.45,21.58,1.73,0.54
382,20200507,317,291,1,672.29,713.08,1426.16,1344.59,107.57,33.61
